1Sam	17	34	Mutta Dauid sanoi Saulin tyge . SInun Paluelias caitzi Isens Lambat / ia tuli yxi Jalopeura ia Carhu / ia ydhen Lamban poisuei Laumasta .
1Sam	17	35	Nin mine iooxin ielkin / ia löin sen / Ja poistemmaisin site henen Suustans . Ja quin hen minua wastan yleskarcaisi / Nin mine kijnitartuin henen Parthahans / ia löin henen ia tapoin .
1Sam	17	36	Sillens on sinun paluelias / seke Jalopeuran ette Carhun lönyt . Nin pite nyt temen ymberileickamattoman Philisteusen oleman / quin yxi heiste . Sille hen on pilcannut / sen eleuen Jumalan Sotawäen .
1Sam	17	37	Ja Dauid sanoi / Se HERRA / ioca minua sijte Jalopeurast ia Carhust warieli / sepe mös minua warielepi teste Philisteusest . Ja Saul sanoi Dauidil / menes / HERRA olcoon sinun cansas .
1Sam	17	42	Quin se Philisteus näki ia catzeli Dauidita / Nin hen ylencatzoi henen / Sille hen oli yxi pruni ia caunis Norucainen /
1Sam	17	43	ia sanoi . Olengo mine iocu Coira / Ettes Cartulla tulet minun tykeni ? Ja hen kiroili Dauidin / henen Jumalans cautta /
1Sam	17	44	ia sanoi . Tules tenne minun tykeni / Mine tadhon anda sinun Lihas Linnuille Taiuas ala / ia Pedhoille kedhoilla .
1Sam	17	45	Mutta Dauid sanoi henelle / Sine tulet minun tykeni Miecalla / Keihelle ia Kiluelle . Waan mine tulen sinun tyges sen HERRAN zebaothin Nimeen / sen Israelin Sotawäen Jumalan / iongas pilcanut olet .
1Sam	17	46	Tenepene HERRA Jumala / ylenandapi sinun minun Käsihini / ette mine löön sinua / ia poisotan sinun Pääs sinulda . Ja annan sen Philisteusen Sotawäen Rumin tenepene Linnuille Taiuas ala / ia Pedhoille kedhoilla . Ette caiki Maakunnat pite tietemen / Ette Israelil yxi Jumala onopi .
1Sam	17	47	Ja ette coco Teme Seurakunda pite ymmertemen / Ettei HERRA auta Miecan eli Keihen cautta . Sille Sota ombi HERRAN / ia hen andapi teite meiden käsihin .
1Sam	17	48	Quin nyt se Philisteus itzens hangitzi / keui ia lehestui Dauidin polen . Nin Dauid riensi ia iooxi Sotawäeste / site Philisteust wastan /
1Sam	17	49	Ja pisti Prentzelin kätens / ia otti sielde ydhen Kiuen . Ja lingosi / ia paiskasi sen Philisteusen Otzaan / Nin ette se Kiui henen Aiwhuns keui / ia hen mahanlangesi Casuoillens .
1Sam	17	50	Tellens Dauid ylitzewoitti sen Philisteusen / Lingolla ia Kiuelle / löi henen ia tappoi hende .
1Sam	17	51	Ja ettei Dauidilla ychten Miecka ollut Kedhesens / iooxi hen ia astui sen Philisteusen tyge . Ja otti henen Miecans / ia Tupesta sen vlosweti ia tappoi henen / Ja sille henen Pääns poishackasi . Quin nyt ne Philisterit sen näit / Ette heiden Wäkeuimmens coollut oli / nin he pakenit .
1Sam	17	52	Ja ne Israelin ia Judan miehet / ylesnousit / hwsit ia tacaaioit ne Philisteuset / sihenasti quin Laxon tullan / ia haman Ekronin Portein sachka . Ja ne Philisteit langesit lötynet Tien päle / Portijn asti / haman Gathin ia Ekronin .
1Sam	17	53	Ja ne Israelin Lapset palaisit sijte Tacaijamisest / ia raatelit ninen Philisteusen Scantzin .
1Sam	17	54	Mutta Dauid otti sen Philisteusen Pään / ia wei sen Jerusalemijn / waan henen Aseens hen pani Maiahans .
1Sam	2	10	HERRAN edes pite henen Wiholisens hemmestymen / heiden ylitzens pite henen Taiuaisa iylisemen . HERRAN pite Maan äret domitzeman / Ja andapi Kuningallens Wallan / Ja ylendemen henen Woidheltuns Saruen .
