Zsolt	56	14	halaltol : es en labaimat izamaktol : hogy kellessenk istennek elo̗tto̗ eleu-@@neknek vilag[.]oban
Zsolt	57	1	Vegezeto̗l el ne vezessed dauidot Awagy meg ne to̗ried dauidot o̗ v́genek irattʼa mikor futna sawl elo̗t a barrangba i Regum xxiiii · psalmus · Lvi
Zsolt	57	2	Irgalmazy ÿsten ennekem irgalmazy ennekem : mert te beled bizot en lelkem / Es te zarnadnak arne-@@kaba remenkedem miglen el mennÿen hamissag /
Zsolt	57	3	Iuo̗lto̗k felseges istenhez : istenhez ki iol to̗t ennekem /
Zsolt	57	4	Ereztet men-@@bo̗l es meg zabadeitot engemet : atta bozzusagba engemet ńomodokat / Erezte-@@tte isten o̗ irgalmassagat es o̗ igassagat :
Zsolt	57	5	es meg zabadeitotta en lelkemet orozla-@@noknak ko̗lkei ko̗zzo̗l · alluttam habo-@@roltatot / Embereknek fiaÿ o̗ fogai o̗ feǵueri : o̗ nilaÿ es o̗ neluo̗k elés to̗r
Zsolt	57	6	Vigaggatok istennek mennÿeknek fe-@@lette : es menden fo̗ld felet te dyczeseged
Zsolt	57	7	To̗rt alkottanak en labaÿmnak : es meg go̗rbeitettek en lelkemet / Astanak en orczam elo̗t vermet : es estenek o̗ bele
Zsolt	57	8	Kez en zÿwem isten kez en zÿwem : eneklek es eneket mondok /
Zsolt	57	9	Kel fel en dÿ-@@czessegem kel fel soltar / es hegedo̗ben : fel kelek holual /
Zsolt	57	10	Vallok teneked ne-@@pekben vram : es eneket mondok tene-@@ked nemzetekben /
Zsolt	57	11	Mert fel magaztatot menńekiglen te irgalmassagod : es ko̗-@@do̗kiglen te igassagod /
Zsolt	57	13	ffel magaztassal menńeknek felette isten : es menden fo̗l-@@dnek felette te diczeseged psalmus L vii
Zsolt	58	2	Ha byzonaba es ug igassagot be-@@zelletek : igazan itelletek emberek-@@nek fiaÿ /
Zsolt	58	3	Es mert zúben hamissago-@@kat mÿwelkettek fo̗ldo̗n : hamissagokat tú kezeitek énekelnek /
Zsolt	58	4	El idegeno̗lte-@@nek búno̗so̗k az mehto̗l · auagy ańatol · teuelgettenek a mehto̗l bezellettenek hamissakat /
Zsolt	58	5	Hirtelenkedet azoknak ke-@@ǵonak hasonlattʼa zerent : mikent zyket aspise es o̗ filei be rekezto̗e /
Zsolt	58	6	Ki nem hal-@@gattʼa meg a búnoso̗knek zauat : es a mereg alkotoet bo̗lczen búuo̗lo̗ket /
Zsolt	58	7	Isten meg to̗ri o̗ fogokat o̗nno̗n zaiok-@@ban : o̗ zapiokat meg zegi vr /
Zsolt	58	8	Semmie valtoztatnak ment el folʼo vÿz : meg huzta o̗ ÿiet mignem meg betego̗ltesse- nek /
Zsolt	58	9	Mikent vÿwz kÿ el folÿ el uetetnek : es fello̗l eset tÿwz es nem lattak napot
Zsolt	58	10	Mielo̗t ertenek tÿ tywÿssetek a ramnust : mikent eleueneket ig haragban meg emezti o̗ket /
Zsolt	58	11	Vigad igaz mikor latand go̗zo̗delmet : meg mossa o̗ kezeit búnesnek véreben /
Zsolt	58	12	Es mond ember es ha valobizon vagyon igaznak gimo̗lche : es bizon vaǵon isten o̗ket itelo̗ fo̗ldo̗n
Zsolt	59	1	Ne vezessel el dauidot vegezeto̗l awaǵ ne to̗ried meg dauidot o̗ v́genek irattʼattʼa es mindo̗n ereztet sawl es o̗úzte o̗ hazat hoǵ meg o̗lne o̗tet / · i · Regum · xix / psalmus L viii
Zsolt	59	2	Menczmeg engemet en ellensegemto̗l en istenem : es en ellenem tamma-@@do̗kto̗l zabadeh meg engemet /
Zsolt	59	3	Menczmeg engemet a hamissag mÿwelkedo̗kto̗l : es a véreknek firfiaitol úduo̗zo̗h engeᵗ
Zsolt	59	4	Mert ki vo̗ttek en lelkemet : omlotta-@@nak en ream ero̗sso̗k /
Zsolt	59	5	Es sem en hami-@@ssagom es sem en búno̗m vram : hami-@@ssagnalkúl ko̗uettem es futtam / Kelÿ fel te en elo̗mbe es las //
Zsolt	59	6	es te iozagodnak istene vram isrl'nek istene / V́gekeziel meg latatodra menden nemzeteket : ne irgalmazy mend azoknak kik mÿwelked-@@nek hamissagot /
Zsolt	59	7	Meg fordollʼanak esre es ehet zenúeggenek ment ebek : es keren-@@gik a varost /
