Mt	1	1	IESVS CHRI-@@ſtuſnac , Dá-@@uid és Abra-@@ham fiánac nemzetſégé@@roͤl való koͤ-@@nyw .
Mt	1	2	Abraham nemzé Iſaacot . Iſaac nemzé Iácobot , Iácob nemzé Iu-@@dath , és az oͤ attyafiait .
Mt	1	3	Iudas nemzé Phareſt és Za-@@rat Thamartól . Phares nemzé Eſromot , Eſrom nemzé Aramot .
Mt	1	4	Aram nemzé Aminadabot . Aminadab nemzé Naaſſont . Na-@@aſſon nemze Salmont .
Mt	1	5	Salmon nemzé Boozt Ra-@@chabtól . Booz nemzé Obedet az Ruth aſʒſʒonytól . Obed nemzé Ieſſet .
Mt	1	6	Ieſſe nemzé Dáuid királt . Dá-@@uid király nemzé Sálomont , at-@@tól az ki vala ( eloͤſʒer ) Vriáſé .
Mt	1	7	Sálomon nemzé Roboa-@@mot . Roboam nemzé Abiat , Abia nemzé Aſat .
Mt	1	8	Aſa nemzé Ioſaphatot . Ioſa-@@phat nemzé Ioramot . Ioram nem@@zé Hoziaſt .
Mt	1	9	Hozias nemzé Ioathamot . Ioatham nemzé Achazt . Achaz nemzé Ezechiaſt .
Mt	1	10	Ezechias nemzé Manaſſeſt . Manaſſes nemzé Amont . Amon nemzé Ioſiaſt .
Mt	1	11	Ioſias nemze Iakimot . Iakim nemzéIeconiaſt és az oͤ attyafiait . az Babyloniái fogſágra való vi-@@télkor .
Mt	1	12	Az Babyloniai fogſágra va-@@ló vitélnec vtánna pedig , Ieco-@@nias nemzé Salathielt , Salathiel nemzé Zorobabelt .
Mt	1	13	Zorobabel nemzé Abiudot . Abiud nemzé Eliachimot . Elia-@@chim nemzé Azort .
Mt	1	14	Azor nemzé Sadokot . Sadoc nemzé Achimot . Achim nemzé Eliudot .
Mt	1	15	Eliud nemzé Eleazárt . Elea-@@zár nemzé Mathant , Mathan nemzé Iácobot .
Mt	1	16	Iacob nemzé Ioſephet , Ma-@@riánac fériét , kitoͤl ſʒuͤletéc az Ie-@@ſus . Ki Chriſtuſnac mondatic .
Mt	1	17	Annac okaért az egéſʒ nem-@@zetſég . Abráhamtól fogua Dá-@@uidig , tizen négy nemzetſség Es Danidtól fogua az Baby-@@loniái fogſágra való vitélko-@@rig , tizen négy nemzetſég , és az Babyloniai fogſágra való vitéltoͤl fogua az Chriſtuſig , tizen négy nemzetſég .
Mt	1	18	Az Ieſus Chriſtuſnac ſʒuͤle@@téſe pedig igy vólt . Mikoron az oͤ annya az Maria iegyeztetett vólna Ióſephnec , minec eloͤtte oͤ-@@tet haza vinné , táláltatec viſeloͤſ-@@nec az ſʒent Lélektoͤl .
Mt	1	19	Ióſeph pedig az oͤ férie , mi-@@uel hogy igaz ember vala , és nem akará oͤtet gyalázatba keuerni , akará oͤtet titkon el hagyni .
Mt	1	20	Mikoron pedig ezeket ma-@@gában el gondolta vólna , imé az WRnac Angyala álomban meg ielenéc néki és monda , Ióſeph Dáuidnac fia , Ne fély el venni az Mariát feleſéguͤl , Mert az mi oͤ benne fogantatott , az ſʒent lélek-@@toͤl vagyon .
