Mt	1	1	a Jézus Krisztusnak nemzetségéről való könyv , ki Dávidnak , Ábrahám fiának  fia .
Mt	1	2	Ábrahám nemzé Izsákot . ( Dávidnak etc . ezeknek kiváltképpen ígértetett vala a Messiás , a mi Urunk , Jézus Krisztus . ennek okáért csak ezekről Szent Máté kiváltképpen teszen emlékezetet . ) Izsák nemzé Jákobot , Jákob nemzé Júdát és ennek atyjafiait .
Mt	1	3	Júda nemzé Perect és Szerachot Támártól . Perec nemzé Hecromot , Hecrom nemzé Aramot .
Mt	1	4	Aram nemzé Aminadabot , Aminadab nemzé Nachsont , Nachson nemzé Salmont .
Mt	1	5	Salmon nemzé Boászt Ráchábtól . Boász nemzé Jobedet Ruttól . Jobed nemzé Izájt .
Mt	1	6	Izáj nemzé Dávid királyt . Dávid király kedig nemzé Salamont  az Urija feleségétől .
Mt	1	7	Salamon nemzé Rechabeámot , Rechabeám nemzé Abiját , Abija nemzé Azát .
Mt	1	8	Aza nemzé Jozafátot , Jozafát nemzé Jorámot , Jorám nemzé Uziját .
Mt	1	9	Uzija nemzé Jotámot , Jotám nemzé Acházt , Acház nemzé Hiszkiját .
Mt	1	10	Hiszkija nemzé Manasszét , Manassze nemzé Amont , Amon nemzé Joziját .
Mt	1	11	Jozija nemzé Jojakimet , Jojakim nemzé Jechonját és ennek atyjafiait az babilonbeli fogságban való vitelben .
Mt	1	12	a babilonbeli fogságnak utána kedig Jechonja nemzé Sealtielt , Sealtiel nemzé Zerubbábelt .
Mt	1	13	Zerubbábel nemzé Abihudot , Abihud nemzé Eljakimot , Eljakim nemzé Acort .
Mt	1	14	Acor nemzé Cádokot , Cádok nemzé Achimot , Achim nemzé Eliudot .
Mt	1	15	Eliud nemzé Eleazárt , Eleazár nemzé Mattant , Mattan nemzé Jákobot .
Mt	1	16	Jákob nemzé Józsefet , Máriának férjét , mely ( Máriától ) született ama Jézus , ki Krisztusnak mondatik .
Mt	1	17	ez okáért mind az egész nemzetség  Ábrahámtól fogva Dávidig  tizennégy nemzetség , és Dávidtól fogva a babilonbeli fogságban való vitelig tizennégy nemzetség , és a babilonbeli fogságtól fogva Krisztusig tizennégy nemzetség .
Mt	1	18	a Jézus Krisztusnak kedig születése ekképen volt : mikoron Mária , az ő anyja , jegybe volna Józsefnél , minek előtte ők együtt lennének , találtatték terhesnek lenni Szentlélektől .
Mt	1	19	József kedig , az ő férje , mivelhogy igaz vala , és nem akarna őtet kisebbségbe ejteni , akará , hogy titkon őtőle megválnék .
Mt	1	20	mikoron kedig ezeket gondolná , íme , az Úrnak angyala álmába megjelenék neki , és mondá : József , Dávidnak fia , ne félj hozzád venned Máriát feleségül , mert ami őbenne fogantatott , Szentlélektől vagyon .
Mt	1	21	fiat szül kedig , és az ő nevét Jézusnak nevezed , mert ő szabadítja meg az ő népét az ő bűneiből .
Mt	1	22	lőn kedig mindez , hogy beteljesednék az , ami Úrtól megmondatott volt a prófétának általa , ki így szól :
Mt	1	23	íme , egy szűz terhes leszen , és fiat szül , és az ő nevét Emmánuelnek nevezed , mely  annyit teszen , ha megmagyarázod : Isten velünk .
Mt	1	24	József kedig álmából felserkenvén  úgy cselelekedék , amint az Úrnak angyala őneki meghagyta vala . és hozzá vevé feleségét ,
Mt	1	25	és azt meg nem ismeré , míglen szülé az ő elsőszülöttét , és nevezé az ő nevét Jézusnak . ( ez ige míglen  nem azt akarja jelenteni , hogy József Máriát azután megismerte volna , miképpen az Helvidius eretnekek vallották , hanem az Írásnak szólása szerint  annyit teszen , mint  azután sem , avagy soha nem ismerte . miképpen ez nyilván vagyon  Mózes első könyvének 8 . részében  és szent Máténak 5 . részében . )
Mt	2	1	mikor kedig Jézus született volna Júdának Betlehemébe  Heródes királynak idejében , íme , mágusok jövének napkelet felől Jeruzsálembe ,
Mt	2	2	mondván : hol vagyon a zsidóknak ama királya , aki született ? mert látók az ő csillagát napkeleten , és jöttünk , hogy imádjuk őtet . ( mágusok . ezek napkeleti bölcsek és főemberek voltak , Dániel próféta tanítványinak maradéki , kik várták a Messiást . )
Mt	2	3	mikoron kedig ezeket hallotta volna Heródes király , megháborodék , és egész Jeruzsálem ővele .
Mt	2	4	és öszvegyűjtvén mind a főpapokat  és a népnek írástudóit  szorgalmatosan tudakozék tőlük , hol születtetnék a Krisztus .
Mt	2	5	azok kedig felelének őneki : Júdának Betlehemébe , mert ekképpen vagyon megírva a prófétának általa :
Mt	2	6	te is Betlehem , Júdának  földe , semmiképpen nem vagy kisebb Júdának hadnagyi között , mert tebelőled jő ki a hadnagy , ki az én népemet , Izraelt legelteti .
Mt	2	7	akkor Heródes titkon hozzáhívatván a mágusokat  megértekezék tőlük a csillagnak megjelenésének idejéről .
Mt	2	8	és elküldvén őket Betlehemben  mondá : menjetek el , és szorgalmatosan tudakozzátok meg a gyermek felől . és minek utána megtalálandjátok , üzenjétek meg , hogy én is odamenjek , és imádjam őtet .
Mt	2	9	ők kedig a királyt meghallván elmenének . és íme , a csillag , melyet napkeletben láttak vala , előttük megyen vala , míglen előmenvén megállana a hely felett , ahol a gyermecske vala .
Mt	2	10	látván kedig a csillagot  felette igen megörülének .
Mt	2	11	és bemenvén a házba megtalálák a gyermecskét  az ő anyjával , Máriával , és térdre esvén imádák őtet . és megnyitván kincsüket  megajándékozák őtet  arannyal , tömjénnel és mirhával .
Mt	2	12	és Istentől álmukban intettetvén , hogy Heródeshez vissza ne térnének , más úton térének meg az ő tartományukba .
Mt	2	13	minek utána kedig azok hazatértek volna , íme , az Úrnak angyala Józsefnek álmába megjelenék  ezt mondván : kelj fel , vedd hozzád a gyermecskét  és az ő anyját , és fuss Egyiptomba , és légy ott , míglen megmondom teneked , mert e leszen , hogy Heródes keresse a gyermecskét  evégre , hogy elveszesse őtet .
Mt	2	14	ő kedig felserkenvén , felvevé a gyermeket  és az ő anyját éjjel , és Egyiptomba mene .
Mt	2	15	és ott lőn Heródesnek mind haláláig , hogy beteljesednék az , ami az Úrtól a prófétának általa  megmondatott vala , ki ezt mondja : Egyiptomból híttam az én fiamat .
Mt	2	16	akkoron Heródes látván , hogy megcsúfoltatott volna a mágusoktól , igen felgerjede , és elküldvén minden gyermekeket Betlehemben megölete , és minden ő határiban , kik két esztendősek és kisebbek valának  az idő szerint , melyről szorgalmatosan a mágusoktól megértekezett vala .
Mt	2	17	akkor teljesedék be , ami Jeremiás prófétának általa meg vagyon mondva , ki ezt mondja :
Mt	2	18	szózat hallaték magasságban , keserves jajdulás , sírás és nagy jajgatás . Ráchel siratván az ő fiait nem akara megvigasztaltatni , mivelhogy nincsenek .
Mt	2	19	midőn kedig Heródes meghalt volna , íme , az Úrnak angyala Józsefnek álmába megjelenék Egyiptomban ,
Mt	2	20	és mondá : kelj fel , és vedd fel a gyermecskét  és az ő anyját , és menj Izrael földébe , mert meghaltanak azok , kik a gyermeknek életét akarják vala elveszteni .
Mt	2	21	ő kedig felkelvén felvevé a gyermecskét  és az ő anyját , és jöve az Izrael földébe .
Mt	2	22	de mikor hallotta volna , hogy Archelausz uralkodnék Júdába  az ő atyja , Heródes helyett , nem mere odamenni , hanem álmában Istentől intettetvén  Galileának vidékébe mene .
Mt	2	23	és mikoron eljött volna , lakék a városban , mely Názáretnek nevezteték , hogy beteljesednék , ami a próféta által meg vagyon mondva : Názáretinek hívattaték .
Mt	3	1	az időben előjöve Keresztelő János prédikálván Júdának pusztájában ,
Mt	3	2	és mondván : tartsatok penitenciát , mert elközelget mennyeknek országa !
Mt	3	3	mert ez az , akiről Izajás próféta szólt  ezt mondván : a pusztában kiáltó szó : készítsétek meg az Úrnak útját , egyenesítsétek meg az ő ösvényit !
Mt	3	4	Jánosnak kedig az ő öltözete teveszőrből vala csináltatva , és bőrből csinált öve az ő ágyékin környül , az ő eledele kedig sáska és erdei méz vala .
Mt	3	5	akkor kimene őhozzá Jeruzsálem  és egész Júda  és mind a Jordán mellett való tartomány .
Mt	3	6	és megkeresztelkednek vala tőle a Jordánba  vallást tevén az ő bűnükről .
Mt	3	7	mikor kedig látná , hogy sokan a farizeusok és szadduceusok közül az ő keresztségére jőnének , mondá nekik : mérges kígyóknak fajzati ! kicsoda jelentette meg tinektek , hogy eltávoztatnátok a jövendő haragot ?
Mt	3	8	teremtsetek ez okáért a penitenciának méltó gyümölcsöt !
Mt	3	9	és ne véljétek , hogy ezt mondanátok magatokba : Ábrahám a mi atyánk ! mert mondom tinektek , hogy az Isten e kövekből is Ábrahámnak magzatokat támaszthat .
Mt	3	10	immár kedig a fejsze is a fáknak gyökerére vettetett . minden fa ez okáért , mely jó gyümölcsöt nem teremt , kivágattatik , és a tűzre tétetik .
Mt	3	11	én ugyan keresztellek titeket vízzel a penitenciára , de az , aki utánam jő , nálamnál erősb , kinek saruja hordozására is nem vagyok méltó . ő titeket megkeresztel Szentlélekkel és tűzzel .
Mt	3	12	kinek szórólapátja kezébe vagyon , és megtisztítja szérűjét , és búzáját betakarítja az ő csűrébe , a pelyvát kedig megégeti megolthatatlan tűzzel .
Mt	3	13	akkoron jöve Jézus Galileából a Jordán mellé Jánoshoz , hogy őtőle megkeresztelkednék .
Mt	3	14	de János erősen tiltja vala őtet  mondván : énnekem szükség , hogy tetőled megkeresztelkedjem , és te jössz énhozzám ?
Mt	3	15	felele kedig Jézus mondá neki : hadd el most , mert ekképpen illik minekünk beteljesíteni minden igazságot . akkoron engede neki .
Mt	3	16	és minek utána Jézus megkeresztelkedett volna , legottan a vízből kijöve , és íme , megnyilatkozának őneki a mennyek , és látá , hogy az Istennek lelke leszálla mint egy galamb , és őrája szálla .
Mt	3	17	és íme , szózat lőn mennyekből  ezt mondván : ez amaz én szerelmes Fiam , kibe nyugszom .
Mt	4	1	akkoron viteték Jézus a pusztába a Lélektől , hogy megkísértetnék az ördögtől .
Mt	4	2	és midőn negyven éjjé nappá böjtölt volna , azután megéhezék .
Mt	4	3	és hozzámenvén a kísértő  mondá : ha Istennek Fia vagy , mondjad , hogy e kövek kenyérré legyenek .
Mt	4	4	ő kedig felele , és mondá : meg vagyon írva , nem csak kenyérrel él az ember , de minden igével , mely kijő Istennek szájából .
Mt	4	5	akkor vivé őtet az ördög a szent városba , és állatá őtet a templomnak levegőjére ,
Mt	4	6	és mondá őneki : ha Istennek Fia vagy , szökelljél alá , mert meg vagyon írva , hogy parancsol az ő angyalinak tefelőled , és kezükbe viselnek tégedet , hogy lábaddal meg ne ütközzél a kőbe .
Mt	4	7	mondá őneki Jézus : ismét meg vagyon írva : ne kísértsed a te Uradat , Istenedet !
Mt	4	8	ismét vivé őtet az ördög egy igen magas hegyre , és megmutatá őneki mind ez világnak országit  és azoknak dicsőségét ,
Mt	4	9	és mondá őneki : mindezeket teneked adom , ha térdre esvén imádandasz engemet .
Mt	4	10	akkor mondá Jézus őneki : menj el sátán ! mert írva vagyon : a te Uradat , Istenedet imádjad , és csak őneki szolgálj !
Mt	4	11	akkor elhagyja őtet az ördög , és íme , az angyalok hozzá járulanak , és szolgálanak őneki .
Mt	4	12	mikor kedig Jézus hallá , hogy János kézbe adattatott volna , Galileába visszatére .
Mt	4	13	és Názáretet elhagyván  elmene , és lakék Kafarnaumba , a tengeri városban , Zebulunnak és Naftalinak határiban ,
Mt	4	14	hogy beteljesednék az , ami megmodatott vala Izajás prófétának általa , ki ezt mondja :
Mt	4	15	Zebulunnak és Naftalinak földe , a tenger útja mellett , Jordán elve , és a pogányoknak Galileája .
Mt	4	16	a nép , mely ül vala sötétségben , nagy világosságot láta , és azoknak , akik ülnek vala a halálnak tartományában és árnyékában , világosság támada .
Mt	4	17	az időtől fogva kezde Jézus prédikálani és mondani : tartsatok penitenciát , mert elközelget mennyeknek országa .
