Zsolt	56	14	haláltól . és én lábaimat iszamóktól . hogy kellessek Istennek előtte eleveneknek világában .
Zsolt	57	1	végezetül el ne veszejtsed Dávidot , avagy meg ne törjed Dávidot . ő ügyének iratja , mikor futna Saul előtt a barlangba .
Zsolt	57	2	irgalmazz Isten énnekem , irgalmazz énnekem . mert tebeléd bízott én lelkem . és te szárnyadnak árnyékába reménykedem , míglen elmenjen hamisság .
Zsolt	57	3	üvöltök felséges Istenhez . Istenhez , ki jól tett énnekem .
Zsolt	57	4	eresztett mennyből , és megszabadított engemet . adta bosszúságba engemet nyomodókat . eresztette Isten ő irgalmasságát és ő igazságát .
Zsolt	57	5	és megszabadította én lelkemet oroszlánoknak kölykei közül , aludtam háborultatott . embereknek fiai ő fogai ő fegyverei . ő nyilai és ő nyelvük éles tőr .
Zsolt	57	6	vigadjatok Istennek mennyeknek felette . és minden föld felett te dicsőséged .
Zsolt	57	7	tőrt alkottanak én lábaimnak . és meggörbítették én lelkemet . ástanak én orcám előtt vermet . és estenek ő bele .
Zsolt	57	8	kész én szivem , Isten , kész én szivem . éneklek és éneket mondok .
Zsolt	57	9	kelj fel én dicsőségem , kelj fel zsoltár , és hegedűben . felkelek holval .
Zsolt	57	10	vallok teneked népekben , Uram . és éneket mondok teneked nemzetekben .
Zsolt	57	11	mert felmagasztatott mennyekiglen te irgalmasságod . és ködökiglen te igazságod .
Zsolt	57	13	felmagasztassál mennyeknek felette , Isten . és minden földnek felette te dicsőséged .
Zsolt	58	2	ha bizonyába és úgy igazságot beszélletek . igazán itélletek embereknek fiai .
Zsolt	58	3	és mert szívben hamisságokat mivelkedtek földön . hamisságokat ti kezeitek énekelnek .
Zsolt	58	4	elidegenítenek bűnösök az méhtől . avagy anyától . tévelygettenek a méhtől , beszélettenek hamisakat .
Zsolt	58	5	hirtelenkedett azoknak kígyónak hasonlatja szerint . miként süket áspisé és ő fülei berekesztőé .
Zsolt	58	6	ki nem hallgatja meg a bűnösöknek szavát . és a méreg alkotóét bölcsen bűvölőket .
Zsolt	58	7	Isten megtöri ő fogukat önnön szájukban . ő zápjukat megszegi Úr .
Zsolt	58	8	semmivé valtoztatnak , mint elfolyó víz . meghúzta ő íját , mígnem megbetegültessenek .
Zsolt	58	9	miként víz , ki elfoly , elvétetnek . és felül eset tűz , és nem láttak napot .
Zsolt	58	10	mielőtt értenék ti tövisetek a ramnust . miként eleveneket , így haragban megemészti őket .
Zsolt	58	11	vigad igaz , mikor látand győzedelmet . megmossa ő kezeit bűnösnek vérében .
Zsolt	58	12	és mond ember : és ha valóbizony vagyon igaznak gyümölcse . és bizony vagyon Isten őket ítélő földön .
Zsolt	59	1	ne veszejtsél el Dávidot végezetül , avagy ne törjed meg Dávidot . ő ügyének irattatja . és minden eresztett Saul , és űzte ő házát , hogy megölné őtet .
Zsolt	59	2	ments meg engemet én ellenségemtől , én Istenem . és én ellenem támadóktól szabadíts meg engemet .
Zsolt	59	3	ments meg engemet a hamisság művelkedőktől . és a véreknek férfiaitól üdvözíts engemet .
Zsolt	59	4	mert kivették én lelkemet . omlottanak énrám erősek .
Zsolt	59	5	és sem én hamisságom és sem én bűnöm , Uram . hamisság nélkül követtem és futottam . kelj fel te énelőmbe , és láss // .
Zsolt	59	6	és te jószágodnak Istene , Uram , Izraelnek Istene . igyekezzél meglátásodra minden nemzeteket . ne irgalmazz mindazoknak , kik művelkednek hamisságot .
Zsolt	59	7	megforduljanak estére , és éhet szenvedjenek , mint ebek . és kerengik a várost .
Zsolt	59	8	íme beszélnek ő szájukkal . és tőr ő ajakukban , mert kihallotta .
Zsolt	59	9	és te , Uram , megneveted őket . és semmivé változtak minden nemzeteket .
Zsolt	59	10	én erősségemet tehozzád őrizem . mert Isten , engemet fogadó vagy .
Zsolt	59	11	én Istenem ő irgalmassága elölkelt engemet . Isten jelentett énnekem én ellenségeimen .
Zsolt	59	12	ne öleljed meg őket , hogy valaha el ne feledjenek én népeim . hintsed el azokat te tehetségedben . és levessed őket , Uram , én oltalmam .
Zsolt	59	13	ő szájuknak vétkezetük ő ajakuknak beszédük . és megfogattassanak ő kevélységükben . és az átokról és az hazugságról hirdettenek emésztetben .
Zsolt	59	14	emésztetnek haragja is nem lesznek . és megtudják , mert Isten uralkodik Jákobon .
Zsolt	59	15	és földnek határain . megforduljanak estére , és éhet szenvedjenek , mint ebek . és kerengik a várost .
Zsolt	59	16	ők elhimletnek ételre . de ha nem leendnek megelégedettek , morognak .
Zsolt	59	17	én kedig éneklem te erősségedet . és vigadom holval te irgalmasságodat , mert lettél engemet fogadó . és én bizodalmam én töredelmemnek napjában .
Zsolt	59	18	én segedelmem , teneked éneklek , mert Isten , én fogadóm vagy . én Istenem , én irgalmassagom .
Zsolt	60	1	azokért , kik tanúságot változtatnak , avagy Dávid ügye irattatjának tanúságába változtatnak . §§ Dávidnak
Zsolt	60	2	midőn meggyújtá Mezopotámiát , másként Cobát és Szíriát , másként Cobát és Szíriát , Sobalt , másként Sobatot . és megfordítá Szíriát . és Edomból megvere a sós völgyön tizenkétezreket .
Zsolt	60	3	Isten , elűztél minket , és megtörtél minket . haragudtál , és irgalmaztál minekünk .
Zsolt	60	4	megindítottad földet , és megháborítottad őtet . vigasszad meg ő töredelmét , mert megindultatott .
Zsolt	60	5	jelentettél te népednek keményeket . itattál minket szomorodatnak borával .
Zsolt	60	6	adtál téged félőknek jegyzetet . hogy eltávozzanak íjnak orcájától .
Zsolt	60	7	hogy megszabadultassanak te szeretőid . üdvözítsed te jobbodat és hallgass meg engemet .
Zsolt	60	8	Isten beszéllett ő szentjében : vigadok , és megosztom Szichemet . és megmérem hajlékoknak völgyét .
Zsolt	60	9	enyém Gileád és enyém Manassze . és Efraim én fejemnek erőssége . Júda én királyom .
Zsolt	60	10	Moáb én reménységemnek fazeka // Edomban kinyújtom én sarumat . magamnak idegenek aláztattak .
Zsolt	60	11	ki viszen engemet a rakott városba . ki vizen engemet Edomiglan .
Zsolt	60	12	nemde te , Isten-e . ki elűztél minket , és nem megy ki Isten mi tehetségünkben .
Zsolt	60	13	adj minekünk segedelmet a töredelemből , mert hiú embernek üdvössége .
Zsolt	60	14	Istenben teszünk jószágot . és ő semmivé változtatja minket töredelmezőket .
Zsolt	61	1	éneke és dicsérete . Szent Pál apostolnak szava Krisztusról mond .
Zsolt	61	2	hallgassad meg , Isten , én unszolatomat . igyekezzél én imádságomhoz .
Zsolt	61	3	földnek végétől kiáltottam tehozzád . mikor búsúltatnék én szivem , a köuön felmagasztattál engemet .
Zsolt	61	4	viseltél engemet , mert lettél én reménységem . és erősségnek tornya ellenségnek orcájától .
Zsolt	61	5	lakozom te hajlékodban örökké . megoltalmaztatom te szárnyadnak fedelében .
Zsolt	61	6	mert te , én Istenem , meghallgattad én imádságomat . adtál örököt te nevedet félőknek .
Zsolt	61	7	napot királynak nap felett toldasz . ő esztendejét nemzetnek napjaiglan és nemzeteiglen .
Zsolt	61	8	megmarad örökké Istennek személyében . irgalmasságát és ő igazságát ki keresi meg .
Zsolt	61	9	így éneket mondok te nevednek örökkül örökké . hogy megadjam én fogadásaimat napról napra .
Zsolt	62	1	Dávidnak psalmusa Jedutun egyháznak szava .
Zsolt	62	2	nemde Istennek aláztatott leszen én lelkem-e . mert őtőle én üdvösségem .
Zsolt	62	3	mert is ő én Istenem és én űdvözítőm . engemet fogadó nem mozdultatom továbbá .
Zsolt	62	4	miglen omlotok emberre , megöltök mind ti . monnal lehajlott falra . és elhagyott maceriesre .
Zsolt	62	5	valóbizony én orromat meggondolták eltávoztatni . futtam én szomjamban ő szájukkal megáldnak vala , és ő szivükkel megátkoznak vala // .
Zsolt	62	6	de valóbizony Istennek aláztatott leszen én lelkem . mert őtőle én békességem .
Zsolt	62	7	mert én Istenem és én üdvözítőm , én segedelmem , nem kimegyek .
Zsolt	62	8	Istenben én üdvösségem , és én dicsőségem én segedelmemnek Istene . én reménységem Istenben vagyon .
Zsolt	62	9	reménykedjetek őbele , népnek minden gyülekezete , kiöntsétek őelőtte ti szíveteket . mert Isten mi segedelmünk örökké .
Zsolt	62	10	valóbizony híak embereknek fiai ő mértékükben , hazugok embereknek fiai . hogy meg is álljanak ők a hívságból azonban .
Zsolt	62	11	ne akarjatok reménykednetek hamisságba , és ragadozatokat ne akarjatok kivánnotok . gazdagságuk ha sokasolandnak , ne akarjátok az övét hozzávetnetek .
Zsolt	62	12	egyszer beszélt Isten , e kettőt hallottam , mert hatalom Istene .
Zsolt	62	13	és teneked Uram irgalmasság . mert te megadsz egymindenek ő művelkedete szerint .
Zsolt	63	1	Dávidnak psalmusa , mikor volna Júda kietlenében . egyháznak szava Krisztusról .
